Index,Value,Time,Iterations
5076,533716,2.500019036233425e-06,13
5077,382226,2.399901859462261e-06,13
5078,587977,1.700012944638729e-06,12
5079,2269,1.500011421740055e-06,12
5080,919817,1.700012944638729e-06,12
5081,589559,1.5998957678675652e-06,12
5082,88987,2.400018274784088e-06,13
5083,180802,2.500019036233425e-06,13
5084,854671,1.700012944638729e-06,12
5085,982838,3.5999109968543053e-06,14
5086,284703,1.800013706088066e-06,12
5087,480719,2.400018274784088e-06,13
5088,955615,2.300017513334751e-06,13
5089,253800,1.7998972907662392e-06,12
5090,927374,1.600012183189392e-06,12
5091,18668,6.400048732757568e-06,16
5092,172988,2.6999041438102722e-06,13
5093,355838,1.700012944638729e-06,12
5094,16437,2.400018274784088e-06,13
5095,256536,2.500019036233425e-06,13
5096,199447,1.600012183189392e-06,12
5097,222428,2.500019036233425e-06,13
5098,945998,3.700028173625469e-06,14
5099,573454,2.299901098012924e-06,13
5100,757145,1.700012944638729e-06,12
5101,845287,1.700012944638729e-06,12
5102,351509,1.700012944638729e-06,12
5103,929581,2.499902620911598e-06,13
5104,435905,1.700012944638729e-06,12
5105,899235,1.600012183189392e-06,12
5106,277574,1.700012944638729e-06,12
5107,148732,1.700012944638729e-06,12
5108,533538,1.600012183189392e-06,12
5109,990015,1.600012183189392e-06,12
5110,789904,2.400018274784088e-06,13
5111,567512,3.500026650726795e-06,14
5112,59628,3.900029696524143e-06,14
5113,155789,3.600027412176132e-06,14
5114,620491,2.600019797682762e-06,13
5115,881619,9.200070053339005e-06,18
5116,893237,3.4999102354049683e-06,14
5117,297012,1.600012183189392e-06,12
5118,107540,1.700012944638729e-06,12
5119,508824,1.600012183189392e-06,12
5120,337446,1.600012183189392e-06,12
5121,477978,4.700035788118839e-06,14
5122,558217,1.700012944638729e-06,12
5123,333562,1.600012183189392e-06,12
5124,108433,1.6998965293169022e-06,12
5125,116928,1.600012183189392e-06,12
5126,731082,1.700012944638729e-06,12
5127,291608,1.700012944638729e-06,12
5128,691776,1.600012183189392e-06,12
5129,608095,3.500026650726795e-06,14
5130,970153,2.400018274784088e-06,13
5131,18643,1.500011421740055e-06,12
5132,19187,2.399901859462261e-06,13
5133,963709,2.400018274784088e-06,13
5134,196546,1.700012944638729e-06,12
5135,451031,2.500019036233425e-06,13
5136,573946,1.5998957678675652e-06,12
5137,219385,1.700012944638729e-06,12
5138,750730,1.500011421740055e-06,12
5139,166928,1.600012183189392e-06,12
5140,21990,2.500019036233425e-06,13
5141,800743,3.500026650726795e-06,14
5142,505302,1.600012183189392e-06,12
5143,468320,2.500019036233425e-06,13
5144,59615,1.600012183189392e-06,12
5145,763772,1.500011421740055e-06,12
5146,249468,3.400025889277458e-06,14
5147,835395,3.400025889277458e-06,14
5148,979959,1.6998965293169022e-06,12
5149,739324,2.500019036233425e-06,13
5150,855607,1.600012183189392e-06,12
5151,746918,1.600012183189392e-06,12
5152,647382,1.7998972907662392e-06,12
5153,753208,2.500019036233425e-06,13
5154,340598,1.600012183189392e-06,12
5155,855491,3.400025889277458e-06,14
5156,705199,2.499902620911598e-06,13
5157,79144,2.500019036233425e-06,13
5158,904742,3.200024366378784e-06,13
5159,190629,1.9000144675374031e-06,12
5160,710161,3.600027412176132e-06,14
5161,960901,1.600012183189392e-06,12
5162,59204,1.700012944638729e-06,12
5163,403920,4.299916326999664e-06,15
5164,452632,1.800013706088066e-06,12
5165,989232,2.600019797682762e-06,13
5166,443575,1.700012944638729e-06,12
5167,953089,2.400018274784088e-06,13
5168,619967,1.700012944638729e-06,12
5169,499628,2.500019036233425e-06,13
5170,421159,1.700012944638729e-06,12
5171,545277,1.600012183189392e-06,12
5172,342362,3.600027412176132e-06,14
5173,727568,2.400018274784088e-06,13
5174,577849,2.500019036233425e-06,13
5175,916909,1.600012183189392e-06,12
5176,295585,4.300032742321491e-06,14
5177,213206,3.400025889277458e-06,14
5178,710110,1.800013706088066e-06,12
5179,288918,1.600012183189392e-06,12
5180,364286,1.700012944638729e-06,12
5181,982082,1.600012183189392e-06,12
5182,842480,2.399901859462261e-06,13
5183,633077,4.400033503770828e-06,15
5184,535792,2.500019036233425e-06,13
5185,512687,1.600012183189392e-06,12
5186,623657,2.500019036233425e-06,13
5187,682820,1.600012183189392e-06,12
5188,575001,1.600012183189392e-06,12
5189,922491,1.600012183189392e-06,12
5190,722756,5.300040356814861e-06,15
5191,215687,1.800013706088066e-06,12
5192,519140,2.500019036233425e-06,13
5193,89219,1.700012944638729e-06,12
5194,47084,2.500019036233425e-06,13
5195,435269,1.800013706088066e-06,12
5196,191734,1.800013706088066e-06,12
5197,114990,7.4999406933784485e-06,18
5198,318440,1.700012944638729e-06,12
5199,582536,1.800013706088066e-06,12
5200,989655,1.700012944638729e-06,12
5201,548709,1.800013706088066e-06,12
5202,735861,1.600012183189392e-06,12
5203,10304,2.500019036233425e-06,13
5204,60132,1.6998965293169022e-06,12
5205,169087,1.700012944638729e-06,12
5206,421411,3.700028173625469e-06,14
5207,759896,1.600012183189392e-06,12
5208,403106,1.5998957678675652e-06,12
5209,145234,1.600012183189392e-06,12
5210,435887,6.800051778554916e-06,17
5211,244528,1.7998972907662392e-06,12
5212,196975,2.400018274784088e-06,13
5213,323515,1.600012183189392e-06,12
5214,290276,3.400025889277458e-06,14
5215,83125,2.500019036233425e-06,13
5216,123887,1.600012183189392e-06,12
5217,650255,2.600019797682762e-06,13
5218,575619,2.600019797682762e-06,13
5219,919279,4.300032742321491e-06,14
5220,326412,1.700012944638729e-06,12
5221,192281,1.600012183189392e-06,12
5222,364683,1.5998957678675652e-06,12
5223,898098,1.700012944638729e-06,12
5224,381579,1.600012183189392e-06,12
5225,722941,2.500019036233425e-06,13
5226,786724,1.700012944638729e-06,12
5227,514913,3.100023604929447e-06,13
5228,874537,2.500019036233425e-06,13
5229,16484,1.700012944638729e-06,12
5230,799668,1.600012183189392e-06,12
5231,710046,2.400018274784088e-06,13
5232,263592,1.700012944638729e-06,12
5233,992984,3.400025889277458e-06,14
5234,232708,1.700012944638729e-06,12
5235,296385,1.600012183189392e-06,12
5236,322085,1.600012183189392e-06,12
5237,402409,2.500019036233425e-06,13
5238,186939,2.400018274784088e-06,13
5239,228172,1.600012183189392e-06,12
5240,766045,4.600035026669502e-06,15
5241,360123,5.499925464391708e-06,16
5242,929560,1.700012944638729e-06,12
5243,995894,7.4999406933784485e-06,18
5244,438992,2.600019797682762e-06,13
5245,804063,1.700012944638729e-06,12
5246,773085,3.3999094739556313e-06,14
5247,458206,1.700012944638729e-06,12
5248,599543,1.700012944638729e-06,12
5249,413420,1.700012944638729e-06,12
5250,135321,2.500019036233425e-06,13
5251,763167,2.300017513334751e-06,13
5252,273990,2.400018274784088e-06,13
5253,206508,1.700012944638729e-06,12
5254,146790,1.600012183189392e-06,12
5255,494001,2.600019797682762e-06,13
5256,571306,2.400018274784088e-06,13
5257,745974,1.600012183189392e-06,12
5258,420201,1.700012944638729e-06,12
5259,868442,1.800013706088066e-06,12
5260,334485,1.600012183189392e-06,12
5261,526566,2.400018274784088e-06,13
5262,940484,1.600012183189392e-06,12
5263,555339,2.500019036233425e-06,13
5264,190850,3.700028173625469e-06,14
5265,276316,2.400018274784088e-06,13
5266,750053,1.5998957678675652e-06,12
5267,642435,9.400071576237679e-06,19
5268,157169,3.5999109968543053e-06,14
5269,525361,1.700012944638729e-06,12
5270,668753,1.800013706088066e-06,12
5271,626288,2.500019036233425e-06,13
5272,718897,1.6998965293169022e-06,12
5273,712150,3.700028173625469e-06,14
5274,757206,1.600012183189392e-06,12
5275,565471,1.700012944638729e-06,12
5276,408205,3.3999094739556313e-06,14
5277,780620,2.400018274784088e-06,13
5278,992472,1.600012183189392e-06,12
5279,102028,1.700012944638729e-06,12
5280,431309,4.400033503770828e-06,15
5281,781400,2.300017513334751e-06,13
5282,213135,1.700012944638729e-06,12
5283,371259,1.7998972907662392e-06,12
5284,231987,1.600012183189392e-06,12
5285,756335,2.400018274784088e-06,13
5286,907538,1.600012183189392e-06,12
5287,398056,1.600012183189392e-06,12
5288,182017,2.400018274784088e-06,13
5289,9354,2.500019036233425e-06,13
5290,211939,1.700012944638729e-06,12
5291,708489,2.400018274784088e-06,13
5292,91580,1.700012944638729e-06,12
5293,93942,2.600019797682762e-06,13
5294,223055,1.700012944638729e-06,12
5295,281735,1.700012944638729e-06,12
5296,175037,3.500026650726795e-06,14
5297,33676,1.600012183189392e-06,12
5298,956280,1.600012183189392e-06,12
5299,391308,2.399901859462261e-06,13
5300,955358,2.500019036233425e-06,13
5301,952185,2.500019036233425e-06,13
5302,317369,1.600012183189392e-06,12
5303,679933,2.299901098012924e-06,13
5304,249758,1.600012183189392e-06,12
5305,696405,1.800013706088066e-06,12
5306,333977,3.500026650726795e-06,14
5307,298121,3.3999094739556313e-06,14
5308,130222,2.500019036233425e-06,13
5309,878157,1.700012944638729e-06,12
5310,118153,1.600012183189392e-06,12
5311,647148,5.600042641162872e-06,15
5312,7246,2.500019036233425e-06,13
5313,31156,2.400018274784088e-06,13
5314,638596,1.600012183189392e-06,12
5315,452663,3.500026650726795e-06,14
5316,688608,1.700012944638729e-06,12
5317,708932,1.600012183189392e-06,12
5318,208830,2.400018274784088e-06,13
5319,692838,1.600012183189392e-06,12
5320,445254,1.600012183189392e-06,12
5321,389397,1.600012183189392e-06,12
5322,114691,1.5998957678675652e-06,12
5323,216211,1.700012944638729e-06,12
5324,762754,5.500041879713535e-06,16
5325,758097,1.6998965293169022e-06,12
5326,956814,4.500034265220165e-06,15
5327,486134,3.500026650726795e-06,14
5328,453288,1.7998972907662392e-06,12
5329,948125,1.600012183189392e-06,12
5330,652470,1.600012183189392e-06,12
5331,589742,3.4999102354049683e-06,14
5332,430162,1.700012944638729e-06,12
5333,799514,2.400018274784088e-06,13
5334,261310,2.400018274784088e-06,13
5335,155011,1.6998965293169022e-06,12
5336,312751,1.600012183189392e-06,12
5337,321880,2.500019036233425e-06,13
5338,510519,2.600019797682762e-06,13
5339,105775,1.7998972907662392e-06,12
5340,545401,2.500019036233425e-06,13
5341,209326,1.600012183189392e-06,12
5342,385654,1.500011421740055e-06,12
5343,283032,2.400018274784088e-06,13
5344,41256,3.400025889277458e-06,14
5345,827559,1.600012183189392e-06,12
5346,542528,2.400018274784088e-06,13
5347,233468,1.5998957678675652e-06,12
5348,245390,1.600012183189392e-06,12
5349,270182,1.600012183189392e-06,12
5350,518006,1.600012183189392e-06,12
5351,522028,1.700012944638729e-06,12
5352,555654,1.5998957678675652e-06,12
5353,850497,1.700012944638729e-06,12
5354,485894,1.500011421740055e-06,12
5355,979977,3.500026650726795e-06,14
5356,89364,1.6998965293169022e-06,12
5357,441753,3.600027412176132e-06,14
5358,562284,1.700012944638729e-06,12
5359,335699,2.500019036233425e-06,13
5360,938382,3.100023604929447e-06,13
5361,449980,1.700012944638729e-06,12
5362,272465,2.500019036233425e-06,13
5363,771047,2.399901859462261e-06,13
5364,220672,1.600012183189392e-06,12
5365,940101,2.500019036233425e-06,13
5366,771186,1.600012183189392e-06,12
5367,289360,1.700012944638729e-06,12
5368,626838,3.700028173625469e-06,14
5369,432105,1.700012944638729e-06,12
5370,293003,3.700028173625469e-06,14
5371,51137,1.800013706088066e-06,12
5372,825089,1.700012944638729e-06,12
5373,223443,1.600012183189392e-06,12
5374,151837,5.499925464391708e-06,16
5375,265433,3.300025127828121e-06,14
5376,612291,1.700012944638729e-06,12
5377,193890,3.5999109968543053e-06,14
5378,653360,1.700012944638729e-06,12
5379,346964,6.500049494206905e-06,17
5380,826621,2.399901859462261e-06,13
5381,956619,1.600012183189392e-06,12
5382,879978,1.700012944638729e-06,12
5383,86497,1.700012944638729e-06,12
5384,662747,1.700012944638729e-06,12
5385,753221,1.700012944638729e-06,12
5386,632630,2.500019036233425e-06,13
5387,619913,1.600012183189392e-06,12
5388,311597,2.600019797682762e-06,13
5389,282755,1.600012183189392e-06,12
5390,132546,2.500019036233425e-06,13
5391,335156,1.600012183189392e-06,12
5392,137693,1.600012183189392e-06,12
5393,602546,1.5998957678675652e-06,12
5394,23507,1.600012183189392e-06,12
5395,79186,1.700012944638729e-06,12
5396,633270,1.600012183189392e-06,12
5397,946869,1.600012183189392e-06,12
5398,29331,2.600019797682762e-06,13
5399,249215,1.700012944638729e-06,12
5400,234328,1.700012944638729e-06,12
5401,250333,1.700012944638729e-06,12
5402,34629,1.600012183189392e-06,12
5403,465431,1.600012183189392e-06,12
5404,360422,1.700012944638729e-06,12
5405,914440,2.500019036233425e-06,13
5406,818542,1.6998965293169022e-06,12
5407,949999,3.500026650726795e-06,14
5408,995012,2.400018274784088e-06,13
5409,229390,1.700012944638729e-06,12
5410,754558,1.600012183189392e-06,12
5411,883513,3.600027412176132e-06,14
5412,451604,1.600012183189392e-06,12
5413,702023,1.700012944638729e-06,12
5414,881315,1.500011421740055e-06,12
5415,139241,3.500026650726795e-06,14
5416,575765,1.700012944638729e-06,12
5417,259643,1.700012944638729e-06,12
5418,87810,3.500026650726795e-06,14
5419,70449,4.600035026669502e-06,15
5420,922454,2.400018274784088e-06,13
5421,648782,3.400025889277458e-06,14
5422,311250,1.700012944638729e-06,12
5423,651010,1.700012944638729e-06,12
5424,766107,1.700012944638729e-06,12
5425,476803,1.600012183189392e-06,12
5426,113744,1.600012183189392e-06,12
5427,349013,1.600012183189392e-06,12
5428,516219,1.600012183189392e-06,12
5429,972284,4.999921657145023e-06,15
5430,728931,1.600012183189392e-06,12
5431,384959,2.500019036233425e-06,13
5432,73286,1.6998965293169022e-06,12
5433,530249,1.700012944638729e-06,12
5434,803435,2.400018274784088e-06,13
5435,676687,1.700012944638729e-06,12
5436,845189,2.299901098012924e-06,13
5437,225655,1.700012944638729e-06,12
5438,46536,1.700012944638729e-06,12
5439,853747,4.600035026669502e-06,15
5440,776968,1.6998965293169022e-06,12
5441,109833,1.600012183189392e-06,12
5442,440927,1.600012183189392e-06,12
5443,823809,1.600012183189392e-06,12
5444,981719,1.600012183189392e-06,12
5445,938791,1.800013706088066e-06,12
5446,598329,1.600012183189392e-06,12
5447,180056,1.600012183189392e-06,12
5448,79212,5.599926225841045e-06,16
5449,11655,3.500026650726795e-06,14
5450,991736,1.700012944638729e-06,12
5451,580889,1.6998965293169022e-06,12
5452,718859,5.800044164061546e-06,16
5453,158567,1.700012944638729e-06,12
5454,431588,1.7998972907662392e-06,12
5455,817899,1.700012944638729e-06,12
5456,659910,2.500019036233425e-06,13
5457,110448,3.600027412176132e-06,14
5458,984241,2.500019036233425e-06,13
5459,666617,7.70005863159895e-06,17
5460,12345,1.6998965293169022e-06,12
5461,705243,1.700012944638729e-06,12
5462,660131,3.600027412176132e-06,14
5463,140595,1.700012944638729e-06,12
5464,407055,3.4999102354049683e-06,14
5465,97190,1.700012944638729e-06,12
5466,281317,1.700012944638729e-06,12
5467,577962,1.600012183189392e-06,12
5468,456105,6.6999346017837524e-06,17
5469,296710,2.800021320581436e-06,13
5470,108413,2.399901859462261e-06,13
5471,637909,2.400018274784088e-06,13
5472,669950,1.600012183189392e-06,12
5473,403053,5.600042641162872e-06,16
5474,699999,2.500019036233425e-06,13
5475,666708,1.600012183189392e-06,12
5476,918767,2.500019036233425e-06,13
5477,830414,3.899913281202316e-06,14
5478,519690,3.500026650726795e-06,14
5479,711027,2.400018274784088e-06,13
5480,670017,2.499902620911598e-06,13
5481,37438,1.500011421740055e-06,12
5482,851724,2.400018274784088e-06,13
5483,101413,1.600012183189392e-06,12
5484,74957,2.400018274784088e-06,13
5485,595299,2.500019036233425e-06,13
5486,109316,1.600012183189392e-06,12
5487,667902,4.600035026669502e-06,15
5488,592656,4.400033503770828e-06,15
5489,595723,1.700012944638729e-06,12
5490,29873,1.600012183189392e-06,12
5491,819591,1.700012944638729e-06,12
5492,450991,3.500026650726795e-06,14
5493,65820,1.800013706088066e-06,12
5494,119866,1.700012944638729e-06,12
5495,768756,3.4999102354049683e-06,14
5496,469619,1.700012944638729e-06,12
5497,704164,1.600012183189392e-06,12
5498,599837,2.500019036233425e-06,13
5499,982177,1.5998957678675652e-06,12
5500,542209,1.600012183189392e-06,12
5501,851158,2.700020559132099e-06,13
5502,896,3.600027412176132e-06,14
5503,262021,1.6998965293169022e-06,12
5504,33810,2.200016751885414e-06,13
5505,717203,1.600012183189392e-06,12
5506,954913,3.500026650726795e-06,14
5507,469477,2.500019036233425e-06,13
5508,792589,1.600012183189392e-06,12
5509,683911,2.500019036233425e-06,13
5510,677331,1.700012944638729e-06,12
5511,208370,2.600019797682762e-06,13
5512,481777,1.800013706088066e-06,12
5513,191076,1.700012944638729e-06,12
5514,541688,1.600012183189392e-06,12
5515,311930,3.4999102354049683e-06,14
5516,110785,1.500011421740055e-06,12
5517,500472,2.400018274784088e-06,13
5518,197772,1.700012944638729e-06,12
5519,850683,1.700012944638729e-06,12
5520,16871,1.700012944638729e-06,12
5521,623883,1.700012944638729e-06,12
5522,561450,1.800013706088066e-06,12
5523,588035,3.6999117583036423e-06,14
5524,730039,1.700012944638729e-06,12
5525,403520,1.700012944638729e-06,12
5526,264905,1.700012944638729e-06,12
5527,895402,1.5998957678675652e-06,12
5528,110938,2.500019036233425e-06,13
5529,645621,1.600012183189392e-06,12
5530,554521,1.600012183189392e-06,12
5531,644628,1.800013706088066e-06,12
5532,313875,1.700012944638729e-06,12
5533,456258,1.600012183189392e-06,12
5534,586191,1.600012183189392e-06,12
5535,597654,3.500026650726795e-06,14
5536,816106,3.500026650726795e-06,14
5537,962085,2.400018274784088e-06,13
5538,450527,2.600019797682762e-06,13
5539,937513,1.5998957678675652e-06,12
5540,537888,1.500011421740055e-06,12
5541,500002,1.600012183189392e-06,12
5542,306368,2.500019036233425e-06,13
5543,780886,1.600012183189392e-06,12
5544,367113,1.600012183189392e-06,12
5545,528834,1.600012183189392e-06,12
5546,315442,1.9000144675374031e-06,12
5547,570620,1.600012183189392e-06,12
5548,512324,2.499902620911598e-06,13
5549,829177,1.700012944638729e-06,12
5550,132092,1.700012944638729e-06,12
5551,628581,2.500019036233425e-06,13
5552,268716,2.399901859462261e-06,13
5553,932329,1.700012944638729e-06,12
5554,745602,1.700012944638729e-06,12
5555,712011,1.700012944638729e-06,12
5556,189350,1.5998957678675652e-06,12
5557,127060,1.700012944638729e-06,12
5558,207159,1.600012183189392e-06,12
5559,241647,2.500019036233425e-06,13
5560,151028,1.700012944638729e-06,12
